Order ID,Kode Minuman,Jumlah,Tanggal Order,Harga Satuan,Ukuran
O01319,P006,1,2/23/2024,12000,Regular
O01320,P003,2,9/18/2024,8000,Regular
O01320,P007,9,2/13/2024,14000,Large
O01320,P002,4,9/29/2024,5000,Small
O01321,P005,6,4/18/2024,6000,Small
O01321,P005,7,3/5/2024,6000,Small
O01322,P007,3,9/10/2024,12000,Regular
O01322,P006,7,1/18/2024,14000,Large
O01324,P007,1,10/25/2024,12000,Regular
O01324,P008,5,11/26/2024,14000,Large
O01325,P006,5,7/3/2024,12000,Regular
O01325,P002,3,10/29/2024,9000,Large
O01325,P004,1,3/19/2024,6000,Small
O01325,P008,10,12/11/2024,10000,Small
O01325,P003,4,11/16/2024,10000,Large
O01325,P002,6,1/15/2024,5000,Small
O01325,P001,7,4/12/2024,5000,Regular
O01326,P005,10,3/1/2024,10000,Large
O01326,P004,5,5/21/2024,6000,Small
O01326,P002,7,1/6/2024,5000,Small
O01326,P003,3,3/16/2024,6000,Small
O01326,P001,4,4/12/2024,5000,Regular
O01327,P006,6,3/12/2024,12000,Regular
O01327,P003,7,12/17/2024,8000,Regular
O01327,P007,2,7/18/2024,12000,Regular
O01327,P007,6,10/4/2024,12000,Regular
O01327,P002,6,4/27/2024,7000,Regular
O01327,P008,9,5/11/2024,10000,Small
O01327,P003,4,12/16/2024,10000,Large
O01328,P005,2,8/10/2024,6000,Small
O01328,P002,1,8/12/2024,9000,Large
O01328,P002,2,5/27/2024,5000,Small
O01328,P005,5,6/12/2024,10000,Large
O01328,P008,6,4/3/2024,10000,Small
O01328,P003,5,7/8/2024,6000,Small
O01328,P008,6,12/4/2024,10000,Small
O01329,P006,2,11/1/2024,14000,Large
O01329,P007,7,10/9/2024,10000,Small
O01329,P004,4,5/24/2024,10000,Large
O01330,P007,3,9/1/2024,14000,Large
O01330,P005,9,7/31/2024,10000,Large
O01330,P008,3,7/20/2024,10000,Small
O01332,P002,10,11/7/2024,7000,Regular
O01332,P005,5,4/28/2024,6000,Small
O01333,P004,5,12/25/2024,10000,Large
O01333,P002,10,2/11/2024,5000,Small
O01333,P003,3,5/13/2024,8000,Regular
O01333,P004,1,8/8/2024,8000,Regular
O01334,P006,9,6/15/2024,12000,Regular
O01334,P008,3,1/15/2024,10000,Small
O01334,P006,9,10/23/2024,10000,Small
O01335,P003,1,12/3/2024,8000,Regular
O01335,P008,7,4/16/2024,10000,Small
O01336,P002,3,6/18/2024,7000,Regular
O01336,P005,9,10/11/2024,10000,Large
O01337,P008,10,10/6/2024,14000,Large
O01337,P004,6,10/2/2024,10000,Large
O01337,P006,8,4/2/2024,10000,Small
O01337,P008,6,3/10/2024,12000,Regular
O01337,P002,1,5/3/2024,7000,Regular
O01338,P008,1,2/26/2024,10000,Small
O01338,P008,2,5/8/2024,10000,Small
O01338,P008,9,4/19/2024,12000,Regular
O01338,P005,4,9/10/2024,10000,Large
O01338,P007,3,9/2/2024,12000,Regular
O01338,P007,2,4/20/2024,14000,Large
O01338,P004,6,11/9/2024,6000,Small
O01339,P005,4,8/20/2024,8000,Regular
O01339,P004,6,1/16/2024,8000,Regular
O01340,P005,3,8/4/2024,10000,Large
O01340,P001,10,6/4/2024,7000,Large
O01340,P008,9,11/23/2024,12000,Regular
O01341,P005,7,1/6/2024,6000,Small
O01341,P001,10,12/24/2024,5000,Regular
O01342,P006,6,2/24/2024,12000,Regular
O01342,P003,1,7/11/2024,10000,Large
O01342,P008,6,4/1/2024,14000,Large
O01342,P002,8,9/24/2024,7000,Regular
O01342,P006,2,5/4/2024,12000,Regular
O01342,P003,8,3/5/2024,6000,Small
O01342,P006,4,1/3/2024,10000,Small
O01343,P005,2,1/24/2024,6000,Small
O01343,P005,4,6/13/2024,10000,Large
O01343,P003,4,6/12/2024,10000,Large
O01343,P006,1,7/6/2024,14000,Large
O01344,P007,7,3/17/2024,10000,Small
O01344,P002,2,2/24/2024,7000,Regular
O01344,P007,1,7/28/2024,10000,Small
O01344,P007,2,3/1/2024,14000,Large
O01344,P007,9,9/10/2024,12000,Regular
O01346,P001,10,4/19/2024,3000,Small
O01347,P005,4,7/21/2024,6000,Small
O01347,P004,9,12/8/2024,10000,Large
O01347,P002,1,4/30/2024,7000,Regular
O01347,P008,3,4/17/2024,14000,Large
O01347,P007,1,9/27/2024,12000,Regular
O01348,P008,7,8/9/2024,14000,Large
O01348,P005,8,12/20/2024,8000,Regular
O01348,P002,6,7/24/2024,7000,Regular
O01348,P008,7,12/17/2024,14000,Large
O01348,P002,8,2/15/2024,9000,Large
O01349,P001,9,5/28/2024,5000,Regular
O01349,P006,8,5/31/2024,14000,Large
O01349,P003,3,1/19/2024,10000,Large
O01349,P007,1,10/8/2024,12000,Regular
O01350,P008,1,4/6/2024,12000,Regular
O01350,P002,9,8/22/2024,5000,Small
O01350,P008,1,3/2/2024,14000,Large
O01350,P003,10,4/5/2024,6000,Small
O01350,P001,3,5/12/2024,3000,Small
O01351,P004,4,10/9/2024,8000,Regular
O01351,P007,6,3/6/2024,12000,Regular
O01351,P007,2,2/17/2024,14000,Large
O01353,P001,8,2/14/2024,3000,Small
O01353,P002,4,6/16/2024,7000,Regular
O01354,P008,10,4/10/2024,14000,Large
O01354,P007,6,5/18/2024,14000,Large
O01354,P008,6,6/8/2024,14000,Large
O01355,P007,6,2/5/2024,14000,Large
O01355,P003,9,5/25/2024,10000,Large
O01355,P002,3,11/15/2024,5000,Small
O01356,P005,3,3/9/2024,10000,Large
O01356,P002,9,8/31/2024,9000,Large
O01356,P004,6,9/26/2024,8000,Regular
O01356,P008,1,8/16/2024,10000,Small
O01357,P002,7,11/29/2024,9000,Large
O01358,P003,10,7/27/2024,8000,Regular
O01359,P002,4,3/20/2024,9000,Large
O01359,P005,6,3/5/2024,6000,Small
O01359,P001,4,7/6/2024,3000,Small
O01359,P006,8,12/17/2024,14000,Large
O01360,P004,9,4/7/2024,8000,Regular
O01360,P006,2,11/5/2024,12000,Regular
O01360,P006,5,10/4/2024,14000,Large
O01361,P006,10,1/5/2024,12000,Regular
O01361,P004,2,8/19/2024,10000,Large
O01362,P005,2,5/19/2024,10000,Large
O01363,P008,7,1/19/2024,12000,Regular
O01364,P008,7,4/3/2024,10000,Small
O01364,P002,1,6/26/2024,9000,Large
O01364,P004,6,7/26/2024,8000,Regular
O01364,P003,2,9/18/2024,10000,Large
O01365,P004,5,10/18/2024,6000,Small
O01365,P003,10,12/24/2024,10000,Large
O01365,P008,7,11/20/2024,10000,Small
O01366,P003,2,5/31/2024,6000,Small
O01366,P008,9,8/27/2024,10000,Small
O01366,P004,4,6/19/2024,8000,Regular
O01366,P006,2,11/6/2024,14000,Large
O01367,P003,1,5/21/2024,8000,Regular
O01367,P006,9,4/26/2024,14000,Large
O01367,P002,3,5/6/2024,9000,Large
O01368,P004,4,7/23/2024,6000,Small
O01368,P005,2,7/10/2024,6000,Small
O01368,P006,2,5/19/2024,12000,Regular
O01368,P007,1,5/25/2024,12000,Regular
O01368,P004,9,10/9/2024,6000,Small
O01368,P003,3,8/31/2024,6000,Small
O01368,P008,6,2/12/2024,14000,Large
O01369,P008,4,5/25/2024,12000,Regular
O01369,P004,10,6/17/2024,8000,Regular
O01369,P003,1,11/4/2024,10000,Large
O01369,P007,6,10/17/2024,14000,Large
O01370,P008,1,12/10/2024,14000,Large
O01370,P004,8,3/1/2024,6000,Small
O01370,P002,6,2/4/2024,9000,Large
O01370,P002,2,5/8/2024,7000,Regular
O01372,P006,7,9/7/2024,10000,Small
O01372,P003,9,1/14/2024,10000,Large
O01372,P004,3,11/28/2024,10000,Large
O01373,P008,4,5/16/2024,10000,Small
O01373,P002,10,4/25/2024,7000,Regular
O01373,P005,4,7/2/2024,10000,Large
O01373,P007,9,10/1/2024,12000,Regular
O01373,P006,9,12/28/2024,10000,Small
O01373,P003,6,4/5/2024,8000,Regular
O01373,P003,10,6/22/2024,10000,Large
O01374,P001,2,11/28/2024,5000,Regular
O01374,P002,3,6/2/2024,5000,Small
O01374,P003,6,1/8/2024,8000,Regular
O01374,P001,9,2/25/2024,3000,Small
O01375,P008,9,2/11/2024,12000,Regular
O01376,P001,7,10/17/2024,5000,Regular
O01376,P005,8,7/23/2024,6000,Small
O01376,P006,3,12/7/2024,10000,Small
O01376,P006,2,1/27/2024,10000,Small
O01376,P004,7,2/10/2024,6000,Small
O01377,P006,7,1/13/2024,12000,Regular
O01377,P005,2,11/11/2024,8000,Regular
O01378,P001,6,2/3/2024,7000,Large
O01378,P006,2,10/8/2024,12000,Regular
O01378,P001,6,1/23/2024,3000,Small
O01378,P004,2,6/17/2024,8000,Regular
O01378,P003,6,9/5/2024,8000,Regular
O01378,P003,10,12/27/2024,8000,Regular
O01379,P007,8,3/9/2024,14000,Large
O01379,P004,2,6/22/2024,8000,Regular
O01379,P005,4,11/20/2024,6000,Small
O01379,P001,4,8/20/2024,3000,Small
O01380,P007,1,3/26/2024,12000,Regular
O01380,P006,1,10/29/2024,10000,Small
O01380,P005,3,1/9/2024,8000,Regular
O01381,P001,9,7/25/2024,7000,Large
O01381,P005,3,4/30/2024,6000,Small
O01381,P004,9,7/10/2024,8000,Regular
O01382,P008,10,11/9/2024,14000,Large
O01382,P006,2,8/2/2024,10000,Small
O01382,P001,3,1/8/2024,3000,Small
O01383,P004,4,7/27/2024,6000,Small
O01383,P003,5,5/17/2024,6000,Small
O01383,P002,5,9/16/2024,7000,Regular
O01383,P002,2,9/23/2024,7000,Regular
O01383,P004,5,2/29/2024,6000,Small
O01383,P005,4,2/9/2024,10000,Large
O01384,P001,7,9/24/2024,7000,Large
O01384,P005,10,11/18/2024,6000,Small
O01384,P004,5,5/16/2024,8000,Regular
O01385,P002,7,8/23/2024,7000,Regular
O01385,P002,7,7/16/2024,5000,Small
O01385,P003,3,9/14/2024,8000,Regular
O01385,P002,9,3/27/2024,5000,Small
O01386,P001,9,11/10/2024,7000,Large
O01386,P001,5,11/25/2024,5000,Regular
O01387,P008,10,12/25/2024,14000,Large
O01387,P005,10,12/8/2024,10000,Large
O01388,P004,8,6/6/2024,6000,Small
O01388,P004,5,8/10/2024,6000,Small
O01388,P001,3,4/22/2024,5000,Regular
O01388,P001,2,8/1/2024,5000,Regular
O01388,P003,7,12/15/2024,6000,Small
O01388,P001,2,9/8/2024,7000,Large
O01389,P001,1,7/2/2024,3000,Small
O01389,P001,4,10/27/2024,3000,Small
O01389,P001,6,7/18/2024,7000,Large
O01390,P007,10,10/30/2024,10000,Small
O01390,P008,10,3/11/2024,14000,Large
O01390,P004,4,9/7/2024,10000,Large
O01391,P008,2,1/26/2024,14000,Large
O01391,P005,10,4/23/2024,8000,Regular
O01391,P001,10,4/2/2024,7000,Large
O01391,P003,8,9/1/2024,8000,Regular
O01391,P008,6,6/7/2024,10000,Small
O01392,P008,10,10/30/2024,14000,Large
O01392,P003,6,7/10/2024,10000,Large
O01393,P002,6,8/29/2024,7000,Regular
O01393,P001,4,12/20/2024,3000,Small
O01393,P003,4,3/5/2024,6000,Small
O01393,P001,7,3/2/2024,7000,Large
O01393,P004,7,10/11/2024,10000,Large
O01394,P005,10,6/8/2024,8000,Regular
O01394,P006,3,8/13/2024,10000,Small
O01395,P007,2,5/14/2024,10000,Small
O01395,P001,9,7/31/2024,5000,Regular
O01395,P007,4,8/4/2024,14000,Large
O01396,P003,2,9/30/2024,8000,Regular
O01396,P004,7,11/25/2024,6000,Small
O01397,P004,2,1/24/2024,10000,Large
O01397,P006,7,1/27/2024,14000,Large
O01397,P004,9,3/27/2024,10000,Large
O01398,P003,4,9/4/2024,6000,Small
O01398,P005,1,4/28/2024,6000,Small
O01398,P007,6,6/11/2024,14000,Large
O01399,P001,4,3/5/2024,5000,Regular
O01399,P006,7,11/18/2024,12000,Regular
O01400,P004,9,11/9/2024,8000,Regular
O01400,P004,5,4/8/2024,10000,Large
O01400,P002,9,9/17/2024,5000,Small
O01400,P007,10,2/10/2024,10000,Small
O01400,P008,8,2/4/2024,10000,Small
O01401,P006,2,5/22/2024,10000,Small
O01401,P005,8,10/19/2024,8000,Regular
O01401,P007,5,2/25/2024,10000,Small
O01401,P001,6,8/3/2024,3000,Small
O01401,P008,6,11/27/2024,12000,Regular
O01402,P007,1,8/30/2024,14000,Large
O01402,P003,9,2/24/2024,10000,Large
O01402,P002,6,10/23/2024,7000,Regular
O01402,P001,6,5/8/2024,3000,Small
O01402,P008,3,3/29/2024,14000,Large
O01402,P001,5,11/15/2024,7000,Large
O01403,P006,2,2/18/2024,12000,Regular
O01403,P008,2,2/23/2024,12000,Regular
O01403,P001,5,7/20/2024,5000,Regular
O01404,P005,10,5/8/2024,10000,Large
O01404,P007,9,2/29/2024,14000,Large
O01404,P005,2,2/15/2024,6000,Small
O01404,P008,8,9/20/2024,14000,Large
O01404,P001,8,8/23/2024,3000,Small
O01404,P001,7,11/19/2024,7000,Large
O01404,P007,1,11/9/2024,14000,Large
O01405,P002,10,4/11/2024,7000,Regular
O01405,P003,1,7/20/2024,8000,Regular
O01405,P001,5,7/22/2024,5000,Regular
O01405,P002,8,12/16/2024,5000,Small
O01406,P006,2,7/15/2024,10000,Small
O01406,P007,2,11/20/2024,12000,Regular
O01406,P007,5,4/8/2024,10000,Small
O01406,P008,6,7/1/2024,14000,Large
O01406,P001,2,10/14/2024,5000,Regular
O01406,P003,10,2/25/2024,8000,Regular
O01408,P005,7,12/17/2024,6000,Small
O01408,P008,3,7/27/2024,10000,Small
O01409,P008,10,5/17/2024,12000,Regular
O01409,P003,10,3/6/2024,6000,Small
O01409,P007,7,3/28/2024,12000,Regular
O01409,P004,5,3/16/2024,10000,Large
O01409,P008,3,4/22/2024,10000,Small
O01410,P008,1,10/20/2024,10000,Small
O01410,P004,10,7/24/2024,8000,Regular
O01410,P006,10,3/30/2024,10000,Small
O01410,P001,4,12/4/2024,3000,Small
O01411,P005,8,8/13/2024,8000,Regular
O01411,P006,8,9/5/2024,12000,Regular
O01411,P001,9,8/10/2024,7000,Large
O01412,P001,8,9/14/2024,7000,Large
O01412,P001,6,6/12/2024,5000,Regular
O01413,P003,2,2/1/2024,6000,Small
O01414,P004,2,10/18/2024,8000,Regular
O01414,P008,5,3/16/2024,14000,Large
O01414,P008,1,11/13/2024,12000,Regular
O01414,P006,9,9/8/2024,10000,Small
O01415,P004,4,6/10/2024,10000,Large
O01415,P001,5,4/25/2024,3000,Small
O01415,P002,8,10/19/2024,5000,Small
O01416,P002,9,3/10/2024,5000,Small
O01416,P005,3,9/21/2024,6000,Small
O01416,P008,7,5/12/2024,14000,Large
O01416,P004,3,8/6/2024,8000,Regular
O01416,P003,5,8/24/2024,8000,Regular
O01416,P008,4,12/18/2024,14000,Large
O01417,P002,9,4/9/2024,9000,Large
O01417,P003,8,12/22/2024,10000,Large
O01417,P006,7,7/28/2024,14000,Large
O01417,P005,7,6/21/2024,8000,Regular
O01418,P004,9,6/1/2024,8000,Regular
O01418,P007,6,7/14/2024,10000,Small
O01418,P008,3,10/3/2024,10000,Small
O01418,P008,2,6/19/2024,14000,Large
O01419,P006,3,8/5/2024,10000,Small
O01419,P007,10,5/11/2024,14000,Large
O01419,P005,6,1/31/2024,6000,Small
O01421,P001,6,10/16/2024,3000,Small
O01421,P003,1,10/2/2024,8000,Regular
O01423,P001,5,3/8/2024,5000,Regular
O01423,P002,3,12/14/2024,5000,Small
O01424,P003,10,2/18/2024,10000,Large
O01424,P007,4,1/3/2024,14000,Large
O01424,P006,3,6/9/2024,12000,Regular
O01424,P001,6,9/6/2024,7000,Large
O01424,P001,7,8/28/2024,7000,Large
O01425,P007,6,5/7/2024,10000,Small
O01425,P002,9,7/17/2024,9000,Large
O01425,P001,9,8/13/2024,3000,Small
O01425,P001,7,10/13/2024,7000,Large
O01425,P008,10,10/12/2024,12000,Regular
O01425,P008,7,2/18/2024,12000,Regular
O01426,P002,2,4/5/2024,5000,Small
O01426,P002,2,9/4/2024,7000,Regular
O01427,P002,1,7/28/2024,5000,Small
O01427,P005,10,1/21/2024,10000,Large
O01427,P004,1,7/24/2024,8000,Regular
O01427,P003,3,5/29/2024,6000,Small
O01428,P001,7,8/26/2024,5000,Regular
O01429,P003,1,2/1/2024,6000,Small
O01429,P001,8,11/26/2024,7000,Large
O01429,P003,4,5/5/2024,10000,Large
O01429,P003,1,12/22/2024,8000,Regular
O01430,P004,9,5/22/2024,8000,Regular
O01431,P001,10,10/15/2024,5000,Regular
O01431,P003,4,11/11/2024,6000,Small
O01431,P008,2,12/2/2024,10000,Small
O01431,P005,9,7/31/2024,6000,Small
O01432,P004,6,3/31/2024,8000,Regular
O01432,P004,5,7/20/2024,10000,Large
O01432,P007,5,12/11/2024,12000,Regular
O01433,P008,1,2/8/2024,12000,Regular
O01433,P004,3,3/27/2024,10000,Large
O01433,P004,1,12/22/2024,8000,Regular
O01434,P008,6,9/16/2024,14000,Large
O01434,P003,6,8/12/2024,8000,Regular
O01435,P001,5,4/23/2024,3000,Small
O01435,P007,10,11/6/2024,14000,Large
O01435,P004,6,10/28/2024,10000,Large
O01435,P008,9,7/27/2024,14000,Large
O01436,P004,4,8/6/2024,6000,Small
O01436,P003,2,3/19/2024,8000,Regular
O01436,P002,10,3/1/2024,5000,Small
O01437,P003,6,3/28/2024,8000,Regular
O01438,P005,9,4/22/2024,10000,Large
O01438,P008,5,12/30/2024,10000,Small
O01438,P004,4,8/18/2024,6000,Small
O01438,P001,5,11/5/2024,3000,Small
O01438,P006,9,9/16/2024,12000,Regular
O01439,P007,6,8/30/2024,10000,Small
O01439,P003,5,10/10/2024,6000,Small
O01439,P007,2,10/13/2024,12000,Regular
O01439,P003,5,9/23/2024,8000,Regular
O01440,P004,10,12/4/2024,8000,Regular
O01440,P001,5,6/14/2024,3000,Small
O01440,P005,1,2/12/2024,10000,Large
O01440,P004,3,10/21/2024,6000,Small
O01440,P002,8,5/5/2024,7000,Regular
O01441,P008,8,5/26/2024,14000,Large
O01441,P004,8,2/20/2024,8000,Regular
O01441,P001,7,10/1/2024,3000,Small
O01441,P008,7,10/15/2024,12000,Regular
O01442,P008,1,9/14/2024,14000,Large
O01442,P002,3,4/30/2024,7000,Regular
O01442,P006,7,7/13/2024,14000,Large
O01442,P002,7,12/30/2024,5000,Small
O01443,P003,1,10/28/2024,6000,Small
O01443,P006,7,12/13/2024,14000,Large
O01443,P006,5,8/4/2024,14000,Large
O01443,P001,10,12/30/2024,3000,Small
O01443,P004,6,3/27/2024,6000,Small
O01444,P001,8,5/26/2024,7000,Large
O01444,P008,1,12/27/2024,14000,Large
O01444,P002,2,7/21/2024,7000,Regular
O01444,P005,3,12/30/2024,8000,Regular
O01445,P007,6,4/30/2024,12000,Regular
O01445,P001,10,3/2/2024,5000,Regular
O01446,P004,6,4/22/2024,10000,Large
O01446,P006,9,4/7/2024,10000,Small
O01446,P007,9,12/15/2024,12000,Regular
O01446,P006,6,11/6/2024,14000,Large
O01447,P004,4,11/29/2024,10000,Large
O01447,P006,3,7/15/2024,10000,Small
O01448,P002,4,8/16/2024,9000,Large
O01448,P003,3,1/15/2024,8000,Regular
O01448,P001,2,12/26/2024,5000,Regular
O01448,P007,5,3/1/2024,10000,Small
O01449,P008,10,7/4/2024,10000,Small
O01450,P005,8,9/11/2024,6000,Small
O01450,P007,5,10/10/2024,14000,Large
O01450,P008,2,7/10/2024,12000,Regular
O01450,P008,3,3/2/2024,10000,Small
O01450,P007,5,9/19/2024,12000,Regular
O01451,P008,4,10/25/2024,10000,Small
O01451,P005,8,10/6/2024,10000,Large
O01451,P007,3,5/11/2024,10000,Small
O01451,P001,7,11/26/2024,7000,Large
O01452,P007,3,7/13/2024,10000,Small
O01452,P005,10,7/3/2024,10000,Large
O01452,P003,6,1/8/2024,8000,Regular
O01453,P001,3,9/3/2024,7000,Large
O01453,P005,4,6/18/2024,6000,Small
O01453,P008,1,4/18/2024,10000,Small
O01453,P005,3,9/25/2024,8000,Regular
O01454,P005,7,5/6/2024,6000,Small
O01454,P007,1,5/25/2024,12000,Regular
O01455,P006,8,8/16/2024,12000,Regular
O01455,P003,9,1/11/2024,10000,Large
O01456,P001,4,1/2/2024,5000,Regular
O01456,P003,5,9/24/2024,6000,Small
O01457,P004,4,2/25/2024,6000,Small
O01457,P006,10,12/6/2024,10000,Small
O01458,P004,10,9/13/2024,10000,Large
O01458,P006,3,8/24/2024,12000,Regular
O01459,P007,1,11/5/2024,14000,Large
O01459,P006,3,1/14/2024,14000,Large
O01459,P006,4,6/13/2024,12000,Regular
O01459,P006,6,12/13/2024,10000,Small
O01459,P001,8,9/14/2024,7000,Large
O01460,P004,2,12/12/2024,6000,Small
O01460,P001,1,10/24/2024,7000,Large
O01460,P001,7,8/5/2024,7000,Large
O01460,P008,10,9/8/2024,10000,Small
O01460,P005,10,8/11/2024,6000,Small
O01460,P002,6,7/29/2024,7000,Regular
O01461,P004,1,10/18/2024,6000,Small
O01461,P007,10,11/7/2024,10000,Small
O01461,P001,2,10/19/2024,3000,Small
O01461,P003,6,11/27/2024,6000,Small
O01461,P007,6,7/15/2024,12000,Regular
O01461,P003,7,9/22/2024,8000,Regular
O01462,P001,10,4/1/2024,3000,Small
O01462,P007,9,9/25/2024,14000,Large
O01462,P003,2,4/5/2024,6000,Small
O01462,P005,1,8/16/2024,8000,Regular
O01463,P003,1,3/25/2024,6000,Small
O01463,P001,3,6/8/2024,3000,Small
O01463,P006,6,11/10/2024,14000,Large
O01464,P003,4,12/28/2024,10000,Large
O01464,P002,5,1/12/2024,9000,Large
O01464,P006,3,11/27/2024,12000,Regular
O01464,P001,6,4/23/2024,7000,Large
O01465,P005,6,5/18/2024,8000,Regular
O01465,P006,10,11/7/2024,14000,Large
O01465,P003,1,9/28/2024,8000,Regular
O01465,P004,8,9/12/2024,6000,Small
O01465,P001,6,2/20/2024,7000,Large
O01465,P001,4,12/24/2024,7000,Large
O01466,P008,6,9/22/2024,10000,Small
O01466,P006,8,9/22/2024,10000,Small
O01466,P006,10,9/11/2024,10000,Small
O01467,P003,10,10/25/2024,10000,Large
O01467,P004,4,4/14/2024,10000,Large
O01467,P006,5,11/14/2024,12000,Regular
O01467,P005,3,8/6/2024,8000,Regular
O01467,P003,8,9/27/2024,10000,Large
O01468,P006,3,11/7/2024,10000,Small
O01468,P001,5,5/5/2024,7000,Large
O01469,P007,3,9/4/2024,14000,Large
O01469,P003,10,4/19/2024,8000,Regular
O01470,P005,5,6/21/2024,8000,Regular
O01470,P002,8,4/18/2024,5000,Small
O01470,P002,10,12/10/2024,9000,Large
O01471,P008,7,3/26/2024,14000,Large
O01472,P002,4,1/2/2024,5000,Small
O01473,P004,4,8/2/2024,8000,Regular
O01473,P002,3,1/7/2024,7000,Regular
O01473,P008,9,6/23/2024,14000,Large
O01474,P005,5,11/14/2024,10000,Large
O01474,P007,5,9/25/2024,10000,Small
O01474,P008,7,8/14/2024,12000,Regular
O01474,P003,10,8/3/2024,6000,Small
O01474,P003,9,6/17/2024,6000,Small
O01474,P002,4,9/6/2024,7000,Regular
O01474,P002,6,5/13/2024,7000,Regular
O01475,P007,4,2/4/2024,10000,Small
O01475,P002,2,6/26/2024,7000,Regular
O01475,P001,3,2/18/2024,7000,Large
O01475,P004,9,1/4/2024,6000,Small
O01475,P003,5,2/17/2024,8000,Regular
O01475,P001,10,3/26/2024,3000,Small
O01476,P003,4,12/3/2024,10000,Large
O01476,P002,4,8/14/2024,7000,Regular
O01476,P005,4,10/18/2024,8000,Regular
O01476,P004,5,3/26/2024,8000,Regular
O01476,P002,9,8/26/2024,9000,Large
O01477,P007,1,2/2/2024,12000,Regular
O01477,P001,6,12/29/2024,5000,Regular
O01477,P003,8,3/5/2024,10000,Large
O01478,P006,1,5/23/2024,12000,Regular
O01478,P008,9,8/15/2024,10000,Small
O01479,P007,8,4/19/2024,12000,Regular
O01479,P001,10,1/24/2024,5000,Regular
O01479,P001,1,2/7/2024,5000,Regular
O01479,P007,1,6/3/2024,14000,Large
O01479,P001,10,7/10/2024,7000,Large
O01480,P008,8,8/17/2024,14000,Large
O01480,P002,5,9/25/2024,9000,Large
O01480,P003,7,9/21/2024,10000,Large
O01482,P003,3,5/7/2024,10000,Large
O01482,P002,2,9/14/2024,9000,Large
O01482,P008,4,8/25/2024,12000,Regular
O01483,P002,2,10/9/2024,7000,Regular
O01483,P002,5,8/30/2024,9000,Large
O01483,P004,2,11/13/2024,10000,Large
O01483,P001,8,1/3/2024,7000,Large
O01483,P007,2,12/8/2024,12000,Regular
O01484,P008,6,1/20/2024,14000,Large
O01485,P007,10,12/22/2024,12000,Regular
O01485,P001,5,1/17/2024,3000,Small
O01486,P002,9,3/20/2024,9000,Large
O01486,P001,4,3/3/2024,7000,Large
O01486,P003,1,1/3/2024,6000,Small
O01486,P004,7,9/23/2024,10000,Large
O01487,P002,7,8/21/2024,5000,Small
O01487,P003,10,3/26/2024,6000,Small
O01487,P006,6,1/24/2024,10000,Small
O01487,P001,2,10/5/2024,3000,Small
O01489,P008,2,2/8/2024,12000,Regular
O01490,P004,7,9/19/2024,8000,Regular
O01490,P001,4,7/29/2024,3000,Small
O01490,P008,7,9/15/2024,12000,Regular
O01490,P004,5,3/14/2024,6000,Small
O01490,P007,10,2/25/2024,10000,Small
O01491,P005,2,10/19/2024,8000,Regular
O01491,P006,4,7/3/2024,12000,Regular
O01491,P008,4,6/13/2024,12000,Regular
O01492,P007,9,10/27/2024,10000,Small
O01493,P002,4,10/25/2024,9000,Large
O01493,P001,5,2/13/2024,7000,Large
O01493,P002,4,4/20/2024,9000,Large
O01493,P003,4,5/29/2024,8000,Regular
O01494,P004,5,2/10/2024,8000,Regular
O01494,P007,2,6/15/2024,12000,Regular
O01495,P001,10,9/7/2024,7000,Large
O01495,P008,3,4/17/2024,12000,Regular
O01495,P008,10,10/16/2024,14000,Large
O01496,P006,2,5/13/2024,10000,Small
O01496,P005,10,9/25/2024,10000,Large
O01496,P005,6,7/23/2024,8000,Regular
O01497,P002,6,11/21/2024,7000,Regular
